discussion_id,post_id,author_id,creation_date,parent_post_id,parent_missing,text_id,points,discussion_stance_id,response_type
38755,330026,10193,1/8/2013 17:26,330023,0,227931,1,1,disputed
38755,330027,10193,1/8/2013 17:29,330025,0,227940,1,1,disputed
38755,330032,11245,1/8/2013 17:36,330027,0,227941,1,0,disputed
38755,330037,10193,1/8/2013 17:44,330032,0,227942,1,1,disputed
38755,330038,11245,1/8/2013 17:44,330026,0,227932,1,0,disputed
38755,330041,10193,1/8/2013 17:47,330038,0,227933,1,1,disputed
38755,330043,11245,1/8/2013 17:48,330037,0,227943,1,0,disputed
38755,330045,10193,1/8/2013 17:55,330043,0,227944,1,1,disputed
38755,330046,11245,1/8/2013 18:06,330041,0,227934,1,0,disputed
38755,330051,11245,1/8/2013 18:16,330045,0,227945,1,0,disputed
38755,330063,11245,1/8/2013 18:45,330037,0,227955,1,0,disputed
38755,330106,10193,1/8/2013 21:52,330051,0,227946,0,1,disputed
38755,330107,10193,1/8/2013 21:54,330063,0,227956,1,1,disputed
38755,330118,28669,1/8/2013 22:26,0,0,227958,1,1,
38755,330150,11793,1/9/2013 4:52,330118,0,227959,1,0,disputed
38755,330168,1778,1/9/2013 7:30,330024,0,227918,1,0,clarified
38755,330198,10193,1/9/2013 8:45,330168,0,227919,1,0,clarified
38755,330213,11245,1/9/2013 9:55,330106,0,227947,1,0,disputed
38755,330216,10193,1/9/2013 10:09,330213,0,227948,1,1,disputed
38755,330237,11245,1/9/2013 11:45,330216,0,227949,1,0,disputed
38755,330239,10193,1/9/2013 12:02,330237,0,227950,1,1,disputed
38755,330250,11245,1/9/2013 12:10,330239,0,227951,1,0,disputed
38755,330255,11245,1/9/2013 12:19,330239,0,227954,1,0,disputed
38755,330260,10193,1/9/2013 12:32,330250,0,227952,1,1,disputed
38755,330263,11245,1/9/2013 12:36,330260,0,227953,1,0,disputed
38755,330960,8733,1/11/2013 12:08,0,0,227960,1,1,
38755,331293,18856,1/13/2013 7:41,0,0,227889,1,0,
38755,331301,18504,1/13/2013 8:06,0,0,227961,1,1,
38755,331746,6167,1/14/2013 12:12,0,0,227962,1,1,
38755,410171,5709,5/10/2013 20:15,0,0,227963,1,1,
38755,630763,9037,6/24/2015 23:00,0,0,227890,1,0,
38755,648094,9037,8/22/2015 6:44,0,0,227891,1,0,
38970,332399,2990,1/16/2013 13:42,0,0,532871,2,0,
38970,332416,10682,1/16/2013 14:39,0,0,532880,1,1,
38970,332421,7249,1/16/2013 14:44,332416,0,532881,1,0,disputed
38970,332424,7249,1/16/2013 14:47,0,0,532872,1,0,
38970,332429,8182,1/16/2013 14:54,0,0,532879,2,1,
38970,332430,11827,1/16/2013 14:55,0,0,532886,1,1,
38970,332431,10682,1/16/2013 14:55,332421,0,532882,1,1,disputed
38970,332436,9165,1/16/2013 15:01,0,0,532887,1,1,
38970,332526,11115,1/16/2013 22:14,0,0,532873,1,0,
38970,332558,13342,1/17/2013 0:57,0,0,532888,1,1,
38970,332567,2413,1/17/2013 1:30,0,0,532891,1,1,
38970,332582,6139,1/17/2013 4:46,0,0,532875,1,0,
38970,332690,26638,1/17/2013 14:05,0,0,532900,0,1,
38970,332743,11471,1/17/2013 19:58,332567,0,532892,1,0,disputed
38970,332746,11471,1/17/2013 19:59,332690,0,532901,1,0,disputed
38970,332749,11471,1/17/2013 20:12,332558,0,532889,1,0,disputed
38970,332750,11471,1/17/2013 20:14,332421,0,532884,0,1,disputed
38970,332858,28280,1/18/2013 10:02,0,0,532897,1,1,
38970,332859,28280,1/18/2013 10:07,332746,0,532902,1,1,disputed
38970,332860,28280,1/18/2013 10:13,332743,0,532893,2,1,disputed
38970,332861,7249,1/18/2013 10:15,332750,0,532885,1,0,disputed
38970,332862,7249,1/18/2013 10:15,332431,0,532883,1,0,disputed
38970,332863,28280,1/18/2013 10:20,332526,0,532874,1,1,disputed
38970,333421,2413,1/21/2013 2:33,332743,0,532894,1,1,disputed
38970,333820,23889,1/22/2013 11:39,0,0,532898,1,1,
38970,336651,11471,1/29/2013 16:46,333421,0,532895,1,0,disputed
38970,336669,26373,1/29/2013 17:01,0,0,532899,1,1,
38970,338085,2413,2/2/2013 7:13,336651,0,532896,1,1,disputed
38970,349137,25745,2/23/2013 17:50,0,0,532876,1,0,
38970,349143,25745,2/23/2013 17:53,332558,0,532890,1,0,disputed
38970,630687,9037,6/24/2015 21:45,0,0,532877,1,0,
38970,648106,9037,8/22/2015 6:50,0,0,532878,1,0,
38989,332555,2413,1/17/2013 0:49,0,0,486032,3,1,
38989,332618,28273,1/17/2013 9:28,0,0,486033,1,1,
38989,332689,26638,1/17/2013 14:01,0,0,486036,0,1,
38989,333724,26670,1/22/2013 0:50,332689,0,486037,1,0,clarified
38989,333737,11739,1/22/2013 4:10,0,0,486038,0,1,
38989,333744,20077,1/22/2013 4:58,0,0,486034,1,1,
38989,597557,11498,1/14/2015 19:08,0,0,486035,1,1,
38989,630682,9037,6/24/2015 21:39,0,0,486030,1,0,
38989,648070,9037,8/22/2015 6:17,0,0,486031,1,0,
39085,333447,14690,1/21/2013 4:34,0,0,496760,0,0,
39085,333467,20863,1/21/2013 6:13,0,0,496787,5,1,
39085,333507,10193,1/21/2013 10:10,333447,0,496761,3,1,disputed
39085,333514,9165,1/21/2013 11:07,0,0,496825,5,1,
39085,333625,28280,1/21/2013 17:31,0,0,496831,4,1,
39085,333627,28280,1/21/2013 17:33,333447,0,496772,2,1,disputed
39085,333630,4705,1/21/2013 17:48,0,0,496843,3,1,
39085,333648,15747,1/21/2013 19:54,0,0,496878,3,1,
39085,333654,28455,1/21/2013 20:40,333625,0,496839,2,1,supported
39085,333658,28280,1/21/2013 20:58,333654,0,496840,2,1,supported
39085,333925,21543,1/22/2013 15:06,0,0,496737,4,0,
39085,333933,10383,1/22/2013 15:43,0,0,496739,1,0,
39085,333935,16254,1/22/2013 15:51,333627,0,496781,1,1,disputed
39085,333938,16254,1/22/2013 15:53,0,0,496841,4,1,
39085,333985,28280,1/22/2013 17:27,333935,0,496782,2,1,supported
39085,334069,9731,1/23/2013 0:24,0,0,496742,1,0,
39085,334070,9731,1/23/2013 0:26,333514,0,496826,5,0,disputed
39085,334071,9731,1/23/2013 0:28,333630,0,496844,-1,0,disputed
39085,334072,9731,1/23/2013 0:30,333627,0,496773,2,0,disputed
39085,334073,9731,1/23/2013 0:32,333467,0,496788,4,0,disputed
39085,334086,4598,1/23/2013 1:01,0,0,496879,3,1,
39085,334118,9165,1/23/2013 9:03,334070,0,496827,2,1,disputed
39085,334127,4153,1/23/2013 10:22,0,0,496883,3,1,
39085,334148,9731,1/23/2013 11:24,334118,0,496828,1,0,disputed
39085,334240,4705,1/23/2013 14:29,334071,0,496845,3,1,disputed
39085,334260,20863,1/23/2013 15:41,334073,0,496789,4,1,disputed
39085,334448,9731,1/23/2013 23:33,334240,0,496846,2,0,disputed
39085,334450,9731,1/23/2013 23:37,334260,0,496790,3,0,disputed
39085,334451,4705,1/23/2013 23:39,334448,0,496847,1,1,disputed
39085,334454,9731,1/23/2013 23:45,334451,0,496848,1,0,disputed
39085,334455,9731,1/23/2013 23:46,334086,0,496880,3,0,disputed
39085,334456,9731,1/23/2013 23:47,334127,0,496884,3,0,disputed
39085,334458,4705,1/23/2013 23:55,334454,0,496849,2,1,disputed
39085,334461,9731,1/24/2013 0:08,334458,0,496850,1,0,disputed
39085,334462,9731,1/24/2013 0:10,334260,0,496791,3,0,disputed
39085,334463,9731,1/24/2013 0:12,333625,0,496832,3,0,disputed
39085,334464,4705,1/24/2013 0:19,334461,0,496851,2,1,disputed
39085,334469,9731,1/24/2013 0:42,334464,0,496852,1,0,disputed
39085,334477,4705,1/24/2013 1:06,334469,0,496853,2,1,disputed
39085,334479,4598,1/24/2013 1:13,334455,0,496881,3,1,disputed
39085,334490,19749,1/24/2013 4:46,0,0,496889,3,1,
39085,334491,19749,1/24/2013 4:49,334456,0,496885,2,0,supported
39085,334492,19749,1/24/2013 4:59,333935,0,496783,1,1,supported
39085,334565,9731,1/24/2013 10:56,334490,0,496890,2,0,disputed
39085,334570,9731,1/24/2013 10:57,334479,0,496882,1,0,disputed
39085,334580,9731,1/24/2013 11:10,334477,0,496854,1,0,disputed
39085,334627,19749,1/24/2013 12:31,334565,0,496891,3,0,supported
39085,334664,10193,1/24/2013 14:11,334580,0,496855,2,1,disputed
39085,334666,10193,1/24/2013 14:17,334072,0,496774,1,1,disputed
39085,334667,4705,1/24/2013 14:35,334580,0,496862,1,1,disputed
39085,334676,2990,1/24/2013 15:19,334666,0,496775,1,1,disputed
39085,334680,9731,1/24/2013 15:26,334666,0,496776,1,0,disputed
39085,334683,10193,1/24/2013 15:32,334680,0,496777,1,1,disputed
39085,334686,9731,1/24/2013 15:39,334667,0,496863,1,0,disputed
39085,334688,9731,1/24/2013 15:40,334683,0,496778,1,0,disputed
39085,334689,10193,1/24/2013 15:41,334688,0,496779,1,1,disputed
39085,334690,9731,1/24/2013 15:43,334627,0,496892,2,1,disputed
39085,334692,10193,1/24/2013 15:45,334454,0,496872,1,1,disputed
39085,334695,10193,1/24/2013 15:47,334686,0,496864,1,1,disputed
39085,334696,9731,1/24/2013 15:47,334692,0,496873,1,0,disputed
39085,334697,9731,1/24/2013 15:48,334695,0,496865,1,0,disputed
39085,334698,10193,1/24/2013 15:52,334696,0,496874,1,1,disputed
39085,334700,9731,1/24/2013 15:55,334664,0,496856,1,0,disputed
39085,334701,10193,1/24/2013 15:55,334697,0,496866,1,1,disputed
39085,334702,9731,1/24/2013 15:56,334698,0,496875,1,0,disputed
39085,334703,19749,1/24/2013 15:57,334690,0,496893,1,1,supported
39085,334704,9731,1/24/2013 15:59,334701,0,496867,1,0,disputed
39085,334705,9731,1/24/2013 16:01,334703,0,496894,1,0,clarified
39085,334706,10193,1/24/2013 16:04,334700,0,496857,1,1,disputed
39085,334707,19749,1/24/2013 16:06,334703,0,496896,1,0,clarified
39085,334709,10193,1/24/2013 16:08,334702,0,496876,1,1,disputed
39085,334711,9731,1/24/2013 16:09,334706,0,496858,1,0,disputed
39085,334712,10193,1/24/2013 16:10,334704,0,496868,1,1,disputed
39085,334714,9731,1/24/2013 16:11,334709,0,496877,1,0,disputed
39085,334716,19749,1/24/2013 16:11,334705,0,496895,1,1,supported
39085,334720,10193,1/24/2013 16:15,334711,0,496859,1,1,disputed
39085,334742,28280,1/24/2013 18:23,334463,0,496833,3,1,disputed
39085,334743,9731,1/24/2013 18:24,334742,0,496834,1,0,disputed
39085,334753,4705,1/24/2013 19:55,334686,0,496869,1,1,disputed
39085,334785,9731,1/24/2013 21:20,334753,0,496870,1,0,disputed
39085,334792,4705,1/24/2013 21:38,334785,0,496871,1,1,disputed
39085,334795,28280,1/24/2013 21:41,334743,0,496835,1,1,disputed
39085,334883,20863,1/25/2013 9:15,334720,0,496860,1,1,supported
39085,334885,9731,1/25/2013 9:21,334795,0,496836,1,0,disputed
39085,334908,10193,1/25/2013 9:55,334883,0,496861,1,1,supported
39085,334942,10383,1/25/2013 11:11,334072,0,496780,1,1,disputed
39085,334944,10383,1/25/2013 11:12,333933,0,496740,2,0,supported
39085,334948,28280,1/25/2013 11:42,334565,0,496897,2,1,disputed
39085,334951,28280,1/25/2013 12:16,0,0,496931,1,1,
39085,335019,9731,1/25/2013 13:43,334948,0,496898,1,0,disputed
39085,335028,28280,1/25/2013 14:11,335019,0,496899,1,1,disputed
39085,335029,28280,1/25/2013 14:12,335019,0,496904,1,1,disputed
39085,335033,9731,1/25/2013 14:23,335028,0,496900,1,0,disputed
39085,335038,9731,1/25/2013 14:25,335029,0,496905,1,0,disputed
39085,335048,28280,1/25/2013 14:31,335038,0,496906,1,1,disputed
39085,335052,28280,1/25/2013 14:32,335033,0,496901,1,1,disputed
39085,335053,9731,1/25/2013 14:33,335048,0,496907,1,0,disputed
39085,335057,28280,1/25/2013 14:35,335053,0,496908,1,1,disputed
39085,335060,9731,1/25/2013 14:41,334951,0,496932,1,0,disputed
39085,335061,9731,1/25/2013 14:42,335060,0,496933,1,0,supported
39085,335062,9731,1/25/2013 14:43,335057,0,496909,1,0,disputed
39085,335063,9731,1/25/2013 14:45,335048,0,496914,1,0,disputed
39085,335064,9731,1/25/2013 14:48,335052,0,496902,1,0,disputed
39085,335069,28280,1/25/2013 14:59,335064,0,496903,1,1,disputed
39085,335070,28280,1/25/2013 15:02,335063,0,496915,1,1,disputed
39085,335074,28280,1/25/2013 15:05,335062,0,496910,1,1,disputed
39085,335075,28280,1/25/2013 15:07,335060,0,496935,1,1,disputed
39085,335076,28280,1/25/2013 15:08,335061,0,496934,1,1,disputed
39085,335077,28280,1/25/2013 15:10,335060,0,496936,1,1,disputed
39085,335079,9626,1/25/2013 15:21,0,0,496950,1,1,
39085,335099,28280,1/25/2013 16:01,0,0,496919,2,1,
39085,335144,9731,1/25/2013 16:20,335077,0,496937,1,0,disputed
39085,335146,9731,1/25/2013 16:22,335074,0,496911,1,0,disputed
39085,335147,28280,1/25/2013 16:25,0,0,496842,4,1,
39085,335148,9731,1/25/2013 16:32,335070,0,496916,1,0,disputed
39085,335149,9731,1/25/2013 16:33,335077,0,496944,1,0,disputed
39085,335150,9731,1/25/2013 16:34,335070,0,496918,1,0,disputed
39085,335151,9731,1/25/2013 16:36,335099,0,496920,1,0,disputed
39085,335192,28280,1/26/2013 0:08,335151,0,496921,1,1,disputed
39085,335193,28280,1/26/2013 0:16,335149,0,496945,1,1,disputed
39085,335194,28280,1/26/2013 0:20,335146,0,496912,1,1,disputed
39085,335195,2553,1/26/2013 0:22,334462,0,496792,1,1,disputed
39085,335196,28280,1/26/2013 0:24,335144,0,496938,1,1,disputed
39085,335197,2553,1/26/2013 0:26,334073,0,496816,3,1,disputed
39085,335198,28280,1/26/2013 0:30,335148,0,496917,1,1,disputed
39085,335206,5553,1/26/2013 1:26,0,0,496829,5,1,
39085,335209,5553,1/26/2013 1:31,334073,0,496814,4,1,disputed
39085,335211,5553,1/26/2013 1:34,333447,0,496784,2,1,supported
39085,335335,9731,1/26/2013 14:35,335209,0,496815,1,0,disputed
39085,335336,9731,1/26/2013 14:38,335197,0,496817,1,0,disputed
39085,335338,9731,1/26/2013 14:40,335196,0,496939,1,0,disputed
39085,335343,9731,1/26/2013 14:43,335194,0,496913,1,0,disputed
39085,335347,9731,1/26/2013 14:45,335193,0,496946,1,0,disputed
39085,335349,9731,1/26/2013 14:49,335195,0,496793,2,0,disputed
39085,335440,2553,1/26/2013 19:44,335349,0,496794,1,1,disputed
39085,335445,2553,1/26/2013 19:52,335336,0,496818,1,1,disputed
39085,335496,8530,1/26/2013 22:23,0,0,496923,2,1,
39085,335499,12939,1/26/2013 22:36,0,0,496924,2,1,
39085,335501,9078,1/26/2013 22:37,0,0,496925,2,1,
39085,335508,28280,1/26/2013 23:40,335347,0,496947,1,1,disputed
39085,335510,28280,1/26/2013 23:44,335338,0,496940,1,1,disputed
39085,335581,9731,1/27/2013 8:50,335510,0,496941,1,0,disputed
39085,335584,9731,1/27/2013 9:04,335440,0,496795,1,0,disputed
39085,335613,2553,1/27/2013 12:27,335584,0,496796,1,1,disputed
39085,335932,28280,1/27/2013 22:13,335581,0,496942,1,1,disputed
39085,336143,13570,1/28/2013 13:41,0,0,496926,2,1,
39085,336535,9731,1/29/2013 12:43,335613,0,496797,2,0,disputed
39085,336537,9731,1/29/2013 12:48,335932,0,496943,1,0,disputed
39085,336663,17467,1/29/2013 16:55,0,0,496927,2,1,
39085,336800,2553,1/29/2013 21:01,336535,0,496798,1,1,disputed
39085,336881,9731,1/29/2013 23:44,336800,0,496799,1,0,disputed
39085,336922,2553,1/30/2013 2:14,336881,0,496800,1,1,disputed
39085,336935,14690,1/30/2013 5:40,334456,0,496886,2,0,supported
39085,336936,14690,1/30/2013 5:48,334951,0,496948,1,0,supported
39085,336982,28280,1/30/2013 9:40,336936,0,496949,1,1,disputed
39085,337023,9731,1/30/2013 11:52,336922,0,496801,1,0,disputed
39085,337025,9731,1/30/2013 11:59,336935,0,496887,1,0,supported
39085,337328,8760,1/31/2013 9:02,0,0,496928,2,1,
39085,337360,2553,1/31/2013 11:16,337023,0,496802,1,1,disputed
39085,337382,9731,1/31/2013 12:01,337360,0,496803,1,0,disputed
39085,337421,2553,1/31/2013 14:26,337382,0,496804,1,1,disputed
39085,337697,8760,2/1/2013 7:19,333925,0,496738,1,1,disputed
39085,337742,9731,2/1/2013 9:10,337421,0,496805,1,0,disputed
39085,337747,8733,2/1/2013 9:26,0,0,496929,2,1,
39085,337748,8733,2/1/2013 9:28,333447,0,496785,1,1,disputed
39085,337749,8733,2/1/2013 9:29,334944,0,496741,1,0,supported
39085,337779,2553,2/1/2013 11:02,337742,0,496806,1,1,disputed
39085,337882,8760,2/1/2013 17:42,334069,0,496743,0,1,disputed
39085,337908,18481,2/1/2013 18:55,0,0,496752,1,0,
39085,337974,18481,2/1/2013 21:50,333507,0,496762,1,0,disputed
39085,337975,10493,2/1/2013 21:56,337974,0,496763,2,1,disputed
39085,337990,18481,2/1/2013 22:43,337975,0,496764,1,0,disputed
39085,337992,10493,2/1/2013 22:53,337990,0,496765,2,1,disputed
39085,337998,18481,2/1/2013 23:04,335206,0,496830,1,0,disputed
39085,338020,18481,2/2/2013 0:32,337992,0,496766,1,0,disputed
39085,338021,10493,2/2/2013 0:34,338020,0,496767,1,0,supported
39085,338027,18481,2/2/2013 0:56,334260,0,496811,1,0,disputed
39085,338129,20863,2/2/2013 9:33,338027,0,496812,1,1,disputed
39085,338199,9731,2/2/2013 12:02,337779,0,496807,1,0,disputed
39085,338200,9731,2/2/2013 12:05,338027,0,496813,1,0,supported
39085,338203,9731,2/2/2013 12:05,337779,0,496810,1,0,disputed
39085,338204,9731,2/2/2013 12:07,337882,0,496744,0,0,disputed
39085,338206,8760,2/2/2013 12:11,338204,0,496745,1,1,disputed
39085,338207,9731,2/2/2013 12:12,338206,0,496746,1,0,disputed
39085,338215,8760,2/2/2013 12:32,338207,0,496747,1,1,disputed
39085,338306,9731,2/2/2013 16:55,338215,0,496748,1,0,disputed
39085,338311,10193,2/2/2013 17:20,337992,0,496768,1,1,supported
39085,338313,3899,2/2/2013 17:23,334073,0,496819,3,1,disputed
39085,338319,8760,2/2/2013 17:52,338306,0,496749,1,1,disputed
39085,338338,2553,2/2/2013 19:02,338199,0,496808,1,1,disputed
39085,338351,10493,2/2/2013 19:37,338311,0,496769,1,1,supported
39085,338358,10193,2/2/2013 19:46,338351,0,496770,1,1,supported
39085,338377,10493,2/2/2013 20:05,338358,0,496771,1,1,supported
39085,338641,9731,2/3/2013 10:13,338338,0,496809,1,0,disputed
39085,338642,9731,2/3/2013 10:14,338313,0,496820,1,0,disputed
39085,338643,9731,2/3/2013 10:16,338319,0,496750,1,0,disputed
39085,338748,8760,2/3/2013 12:43,338643,0,496751,1,1,disputed
39085,338778,3899,2/3/2013 13:27,338642,0,496821,1,1,disputed
39085,338979,11382,2/3/2013 21:03,334795,0,496837,1,1,disputed
39085,339124,28280,2/4/2013 10:01,338979,0,496838,1,1,disputed
39085,339246,15007,2/4/2013 16:12,0,0,496786,-1,0,
39085,339280,8530,2/4/2013 17:32,334073,0,496822,3,0,supported
39085,339316,9731,2/4/2013 19:28,339280,0,496823,1,1,disputed
39085,343444,22133,2/15/2013 14:20,0,0,496930,2,1,
39085,349302,27653,2/23/2013 22:29,0,0,496951,1,1,
39085,349664,7901,2/24/2013 15:53,0,0,496952,1,1,
39085,351646,8530,2/27/2013 21:12,339316,0,496824,1,1,supported
39085,354074,4153,3/3/2013 19:57,334456,0,496888,1,1,disputed
39085,354599,9731,3/4/2013 21:31,335192,0,496922,1,0,disputed
39085,410166,5709,5/10/2013 20:10,0,0,496953,1,1,
39085,411430,5709,5/12/2013 17:37,0,0,496954,1,1,
39085,417953,26291,5/24/2013 17:45,0,0,496753,1,0,
39085,435585,19018,6/24/2013 14:47,0,0,496754,1,0,
39085,447490,5578,7/11/2013 8:32,0,0,496755,1,0,
39085,513256,10845,12/3/2013 17:55,0,0,496756,1,0,
39085,513284,8182,12/3/2013 19:25,0,0,496955,1,1,
39085,522760,3061,1/7/2014 23:32,0,0,496956,1,1,
39085,558106,21611,5/5/2014 8:38,0,0,496757,1,0,
39085,630650,9037,6/24/2015 20:32,0,0,496758,1,0,
39085,648037,9037,8/22/2015 5:55,0,0,496759,1,0,
39360,336594,18692,1/29/2013 15:00,0,0,360775,1,0,
39360,336625,10193,1/29/2013 16:12,336594,0,360776,4,1,disputed
39360,336640,18692,1/29/2013 16:36,336625,0,360777,1,0,disputed
39360,336657,26373,1/29/2013 16:53,0,0,360793,1,0,
39360,336679,10193,1/29/2013 17:09,336640,0,360778,2,1,disputed
39360,336683,10193,1/29/2013 17:11,0,0,360795,1,0,
39360,336687,10193,1/29/2013 17:12,336657,0,360794,1,0,supported
39360,336701,26373,1/29/2013 17:21,336683,0,360796,1,0,supported
39360,336746,28280,1/29/2013 18:18,0,0,360802,2,1,
39360,336751,18692,1/29/2013 18:40,336679,0,360779,1,0,disputed
39360,336752,18692,1/29/2013 18:41,336746,0,360803,2,0,disputed
39360,336755,10193,1/29/2013 18:45,336751,0,360780,2,1,disputed
39360,336756,10193,1/29/2013 18:47,336752,0,360804,1,1,disputed
39360,336764,18692,1/29/2013 19:04,336756,0,360805,1,0,disputed
39360,336769,18692,1/29/2013 19:13,336755,0,360781,1,0,disputed
39360,336774,10193,1/29/2013 19:22,336764,0,360806,1,1,disputed
39360,336780,10193,1/29/2013 19:46,336769,0,360782,2,1,disputed
39360,336781,18692,1/29/2013 19:53,336774,0,360807,1,0,disputed
39360,336789,18692,1/29/2013 20:22,336780,0,360783,1,0,disputed
39360,336792,10193,1/29/2013 20:32,336789,0,360784,1,1,disputed
39360,336793,11330,1/29/2013 20:34,0,0,360820,2,1,
39360,336794,10193,1/29/2013 20:35,0,0,360821,2,1,
39360,336795,10193,1/29/2013 20:36,336781,0,360808,1,1,supported
39360,336807,11958,1/29/2013 21:29,336746,0,360812,1,0,disputed
39360,336808,10493,1/29/2013 21:57,336807,0,360816,1,1,disputed
39360,336812,28280,1/29/2013 22:10,336807,0,360813,2,1,disputed
39360,336813,28280,1/29/2013 22:12,336752,0,360809,1,1,disputed
39360,336814,28280,1/29/2013 22:13,336808,0,360817,2,1,supported
39360,336815,10493,1/29/2013 22:14,336814,0,360818,1,1,supported
39360,336830,11227,1/29/2013 22:34,0,0,360797,1,0,
39360,336981,8535,1/30/2013 9:38,336813,0,360810,1,0,disputed
39360,336983,8535,1/30/2013 9:49,336625,0,360791,1,0,disputed
39360,336984,28280,1/30/2013 9:49,336981,0,360811,1,1,disputed
39360,337022,11471,1/30/2013 11:50,336792,0,360785,1,0,disputed
39360,337027,11471,1/30/2013 12:08,336812,0,360814,1,0,disputed
39360,337028,11471,1/30/2013 12:09,336815,0,360819,1,0,disputed
39360,337029,10193,1/30/2013 12:19,337022,0,360786,2,1,disputed
39360,337033,10193,1/30/2013 12:38,336983,0,360792,1,1,disputed
39360,337067,8733,1/30/2013 13:44,0,0,360822,2,1,
39360,337174,28280,1/30/2013 18:26,337027,0,360815,1,1,disputed
39360,337351,2553,1/31/2013 10:29,0,0,360798,1,0,
39360,337354,2553,1/31/2013 10:49,336769,0,360789,1,0,supported
39360,337858,18692,2/1/2013 16:30,337354,0,360790,1,0,clarified
39360,340412,11471,2/7/2013 15:13,337029,0,360787,1,0,disputed
39360,340415,11471,2/7/2013 15:18,337351,0,360799,1,1,disputed
39360,340416,10193,2/7/2013 15:21,340412,0,360788,2,1,disputed
39360,630537,9037,6/24/2015 19:03,0,0,360800,1,0,
39360,630539,2496,6/24/2015 19:06,630537,0,360801,1,0,supported
39381,336996,8248,1/30/2013 10:10,0,0,391909,1,1,
39381,337066,8733,1/30/2013 13:40,0,0,391905,1,0,
39381,337373,28280,1/31/2013 11:46,0,0,391906,1,0,
39381,337583,13710,1/31/2013 21:26,0,0,391910,1,1,
39381,341821,327,2/11/2013 21:52,0,0,391911,1,1,
39381,345368,327,2/18/2013 21:04,337373,0,391907,1,1,disputed
39381,345517,28280,2/19/2013 11:18,345368,0,391908,1,0,disputed
39381,630530,9037,6/24/2015 18:56,0,0,391912,1,1,
39419,337554,19749,1/31/2013 19:37,0,0,293336,1,0,
39419,337561,1127,1/31/2013 20:01,0,0,293337,1,0,
39419,337651,23610,2/1/2013 0:41,0,0,293342,1,1,
39419,337695,8760,2/1/2013 7:14,337651,0,293343,1,0,disputed
39419,337704,2990,2/1/2013 7:40,337695,0,293344,1,1,disputed
39419,337707,19749,2/1/2013 7:42,0,0,293338,1,0,
39419,337710,19749,2/1/2013 7:46,337651,0,293347,1,1,supported
39419,337711,19749,2/1/2013 7:47,337704,0,293345,1,1,supported
39419,337728,28280,2/1/2013 8:31,0,0,293339,1,0,
39419,337857,8760,2/1/2013 16:29,337704,0,293346,1,0,disputed
39419,564028,14240,6/2/2014 0:02,337728,0,293340,1,1,disputed
39419,564047,19749,6/2/2014 3:46,564028,0,293341,1,1,supported
39419,630503,9037,6/24/2015 16:23,0,0,293348,1,1,
39548,339349,10193,2/4/2013 21:58,0,0,63950,7,1,
39548,339449,2990,2/5/2013 7:29,0,0,63922,1,0,
39548,339455,19749,2/5/2013 7:50,339449,0,63923,1,0,supported
39548,339473,5003,2/5/2013 10:10,0,0,63869,2,0,
39548,339477,2496,2/5/2013 10:18,339473,0,63870,0,1,disputed
39548,339490,28974,2/5/2013 11:27,339477,0,63871,3,0,disputed
39548,339536,27743,2/5/2013 13:18,339349,0,63951,2,0,disputed
39548,339539,8733,2/5/2013 13:43,0,0,63979,2,1,
39548,339545,18692,2/5/2013 13:52,339455,0,63924,1,1,disputed
39548,339570,10193,2/5/2013 14:54,339536,0,63955,1,1,disputed
39548,339572,2990,2/5/2013 14:57,339539,0,63980,1,0,disputed
39548,339575,7071,2/5/2013 15:09,0,0,63912,2,0,
39548,339578,2553,2/5/2013 15:22,339545,0,63925,2,1,supported
39548,339614,10193,2/5/2013 16:40,339572,0,63981,3,1,disputed
39548,339640,19749,2/5/2013 17:32,339545,0,63931,1,1,supported
39548,339642,19749,2/5/2013 17:33,339575,0,63913,1,0,supported
39548,339646,7249,2/5/2013 17:36,339642,0,63914,1,0,supported
39548,339647,19749,2/5/2013 17:38,339490,0,63872,1,0,supported
39548,339650,19749,2/5/2013 17:41,339578,0,63930,0,1,supported
39548,339664,18692,2/5/2013 18:13,339578,0,63926,1,0,disputed
39548,339668,18692,2/5/2013 18:18,339640,0,63932,2,0,disputed
39548,339669,7071,2/5/2013 18:18,339642,0,63915,1,0,disputed
39548,339689,11382,2/5/2013 19:32,339536,0,63952,2,1,disputed
39548,339690,19749,2/5/2013 19:32,339668,0,63933,1,0,supported
39548,339692,27743,2/5/2013 19:40,339642,0,63916,1,1,disputed
39548,339694,27743,2/5/2013 19:43,339614,0,63982,3,0,disputed
39548,339697,27743,2/5/2013 19:53,339349,0,63956,2,0,disputed
39548,339698,10193,2/5/2013 19:53,339694,0,63983,1,1,disputed
39548,339699,27743,2/5/2013 19:54,0,0,63919,2,0,
39548,339700,10193,2/5/2013 19:55,339689,0,63953,1,0,clarified
39548,339702,28974,2/5/2013 19:56,339647,0,63873,1,1,disputed
39548,339703,10193,2/5/2013 19:59,339697,0,63958,1,1,disputed
39548,339708,18692,2/5/2013 20:07,339690,0,63934,2,1,disputed
39548,339718,2553,2/5/2013 20:31,339664,0,63927,1,1,disputed
39548,339729,19749,2/5/2013 21:09,339702,0,63874,1,1,supported
39548,339730,18692,2/5/2013 21:10,339718,0,63928,1,0,clarified
39548,339733,19749,2/5/2013 21:14,339692,0,63917,1,1,supported
39548,339756,11793,2/5/2013 23:25,0,0,63938,1,0,
